"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"TCF7",5.484123,4.496358,6.158027,5.839885,5.340625,3.966507,3.567165,4.003818,2.061893,4.738365,4.666045,2.632176,6.09694,4.268624,5.06684,5.106076,5.326276,4.177098
"TCF7L1",5.752443,3.784748,4.92288,5.505187,4.680436,1.407223,3.866943,3.618691,1.202879,2.218485,2.864141,6.535862,5.139319,5.037039,3.723753,5.588757,4.118244,6.486947
"TCF7L2",4.491249,4.769388,4.668997,4.785176,5.274847,4.02958,4.369254,4.236755,3.977277,3.985894,4.413133,4.273912,5.192361,3.847546,4.315524,4.14205,3.175383,5.667419
"TCFL5",3.080396,3.840156,3.476033,3.100249,3.823616,3.789727,3.863965,3.149377,4.40618,4.113559,4.015036,3.617565,4.415765,3.706752,3.271304,4.054036,5.1681,4.158624
"TCHH",0.247949,0.6802493,0.6813162,0.4952526,0.521469,0.07344511,2.311518,-0.2886237,2.471681,5.286856,3.377309,-0.5748932,-0.3163469,1.541194,4.333391,-2.125392,2.318474,1.021328
"TCHP",5.120134,5.036639,5.060351,4.764443,5.574862,5.432006,5.433914,4.81127,4.989766,5.572118,5.809261,5.105154,5.271522,6.005966,5.464207,5.573521,5.122375,5.006968
"TCIRG1",7.856018,5.661933,7.391424,6.926372,5.66959,6.381936,6.316294,5.619839,5.949869,6.153334,7.510104,6.876174,7.302985,7.399148,7.972773,7.463925,8.072235,3.976087
"TCL1A",1.748784,-0.7363125,4.830132,4.501754,0.9005006,3.856339,-1.882409,-2.685862,-2.362411,1.657865,-0.4596744,-3.000724,1.915668,-3.267672,4.595208,-2.627937,-2.178565,-3.535695
"TCN1",1.497817,4.530445,2.118912,3.061922,-2.820887,-1.696433,1.468871,5.015248,4.390158,2.187867,1.490543,-2.670443,-2.804409,0.3926419,3.240071,-3.405653,4.091372,-2.407204
"TCN2",3.987645,4.115065,5.131054,5.494435,2.695149,3.580086,0.1551428,3.258155,3.292103,4.13378,3.907011,4.045871,3.636306,2.47097,3.591419,3.889882,2.375274,0.8680555
"TCOF1",6.407191,6.745374,6.318108,6.354212,6.120051,6.367045,6.163627,5.790905,5.973872,6.703802,6.70245,6.847872,6.931556,6.780661,6.723038,6.971739,6.77485,6.479111
"TCP1",7.503284,7.797401,7.100382,7.337725,7.728583,6.885549,7.784654,7.487015,8.214092,7.963676,6.731395,7.330549,7.7756,7.00383,7.632589,7.404891,6.848916,7.976442
"TCP11",3.194725,2.807063,3.465648,3.155894,3.395011,3.569171,0.9227069,1.079734,2.948848,1.694629,1.865154,4.081913,2.63377,2.699122,2.618227,2.246678,-1.551836,4.09312
"TCP11L1",3.30849,3.558028,3.095395,3.265355,3.054713,3.238101,2.719948,3.403034,3.062972,3.152035,2.939191,3.034278,3.236297,2.736989,2.040373,3.719464,2.788879,3.739706
"TCP11L2",1.805252,2.32028,1.578665,2.63577,2.880834,2.140794,2.537632,3.097085,2.266318,2.35795,1.081123,2.754033,1.694512,1.178042,1.804542,2.94712,0.3362346,2.564842
"TCTA",4.026166,4.591688,4.353196,3.886187,3.882812,4.516603,3.537571,3.577298,4.203686,4.21321,5.047885,4.608304,4.754617,5.206879,4.961631,4.158482,4.098137,4.09528
"TCTEX1D2",2.971106,3.206977,3.910529,3.290434,3.688377,4.055231,3.781155,4.863858,4.080727,3.330826,3.111329,4.400065,4.588949,3.183439,4.646135,3.026847,3.823933,2.221512
"TCTN1",2.936131,3.027668,3.935828,3.780992,4.049438,2.294498,2.589027,3.149377,2.62819,1.295771,2.875104,4.35772,4.541187,2.827524,2.191699,4.225002,2.318474,3.999343
"TCTN2",4.27637,3.613599,4.136825,4.248052,5.030227,2.970021,2.68663,3.879299,3.745052,3.756495,4.196429,4.898368,5.106878,4.407183,3.188648,5.076117,3.23184,4.266075
"TCTN3",4.629025,4.856422,5.369738,5.666341,5.607932,4.68405,4.82006,4.873217,4.9356,4.962929,4.980954,5.192705,5.277671,4.906048,4.619684,5.561214,4.057063,5.647684
"TDG",5.516617,5.688054,5.325439,5.655121,5.738222,6.033519,6.409608,6.356834,6.520233,6.202346,5.484505,5.851847,5.266893,5.625536,5.728937,5.880503,5.161656,5.450023
"TDH",-0.2537269,-1.776358,-0.630593,0.06244935,-2.569355,-0.8457,-1.593377,-1.185511,-4.043227,-3.423025,-3.499389,1.498143,-0.1096049,-1.300189,1.171533,0.7179739,0.1919127,-0.06534803
"TDO2",2.257839,1.199254,3.280567,1.30886,2.101906,1.331732,1.631782,3.972231,1.809942,2.024197,1.560129,-0.7985853,0.8423985,-0.5882775,1.197781,1.234324,0.7338385,0.501853
"TDP1",3.783542,4.829295,4.667487,4.29631,4.583201,5.155609,4.27152,3.885479,5.266704,5.84453,4.872983,4.509975,4.206081,4.649814,4.699924,4.594605,3.622818,4.707065
"TDP2",5.515771,5.825796,5.898458,5.829228,5.98842,6.749851,5.648106,5.629996,6.919567,5.856747,5.374846,5.146324,4.860828,5.112802,5.093298,4.634308,4.936708,5.886554
"TDRD10",1.193803,4.879275,3.85326,0.1744629,4.688,4.250637,1.074673,-0.9918347,3.835727,-1.792378,-0.5743064,5.235181,5.303517,2.920959,1.003152,2.001564,-0.08623665,2.045018
"TDRD3",3.601005,4.108633,4.581938,3.824567,5.256652,3.817664,4.171505,4.416069,4.475071,3.392545,3.192455,3.453713,4.031502,3.491027,3.824051,3.5841,4.021917,4.219304
"TDRD5",2.454262,1.199254,0.9027508,2.31573,3.916683,0.5438612,0.03320833,-2.685862,2.235905,4.042608,-1.449564,4.06539,3.363158,4.920519,-1.352912,3.978926,-2.467251,0.6502774
"TDRD6",1.427607,-0.02076182,2.483876,0.02309177,1.058221,-1.172141,-0.1961542,-0.2886237,-0.1568643,0.8508293,-0.03344247,-1.271576,1.086107,-1.300189,-0.04322748,0.3107936,-0.5112458,0.2144976
"TDRD7",4.458173,4.261418,5.328308,5.175687,4.734027,4.519441,4.14231,4.734612,5.018341,4.536475,4.779799,4.477039,4.838123,4.511915,3.840804,4.676754,4.959177,3.422859
"TDRD9",-1.604035,6.413509,4.090267,-0.8932632,-1.104708,-2.352036,6.048352,4.388052,4.922928,6.077068,4.787073,-1.979933,-1.211304,-1.154409,4.257437,-1.927439,-0.5112458,-3.535695
"TDRKH",3.215709,3.760335,3.437585,3.298698,4.845086,1.182155,3.679818,3.19984,2.651421,3.923767,3.588541,3.051159,4.031502,4.684142,2.89982,4.342319,3.034365,3.896569
"TEAD1",5.920991,6.166508,5.708227,6.138096,6.202629,5.618265,6.150246,6.360166,5.099411,6.627661,5.953298,5.674364,5.682908,5.705303,5.626382,6.550982,4.859179,6.962069
"TEAD2",6.022728,5.310483,4.855542,6.949846,6.007285,4.41663,4.913744,5.167544,5.399549,5.571624,4.933233,6.555714,6.324852,4.84667,5.348895,6.476485,5.310343,5.657951
"TEAD3",5.762461,5.426222,4.99566,5.266961,5.228922,6.304252,6.317927,5.49506,6.045036,5.524923,5.942915,6.248728,4.774321,6.168072,5.846622,4.784783,6.155577,5.221904
"TEAD4",4.04973,4.022292,3.850602,2.842083,2.987655,4.969943,3.793727,3.530746,3.226586,3.988858,3.81607,4.954779,3.786168,4.427589,3.815601,3.773803,4.373763,3.817654
"TEC",-0.0004223497,0.8747426,1.815159,2.470045,0.2213885,2.457269,2.631668,2.576995,2.522963,1.744573,2.011444,-0.9696485,1.518762,1.475511,2.517626,1.149184,2.419157,-0.5146073
"TECPR1",3.965516,3.120106,3.543417,4.019658,3.908937,2.696736,2.337511,3.34592,2.38194,3.229241,4.792866,3.662201,3.84946,4.168258,4.562757,4.237946,3.20702,3.398575
"TECPR2",4.348446,4.261418,4.103723,4.180344,4.030525,4.519441,4.214218,3.725892,3.737836,4.209404,4.849551,4.373466,4.370454,4.967067,4.342243,4.657615,4.257708,4.387385
"TECR",7.457111,7.789379,7.136018,7.038251,6.61737,8.247392,8.423951,7.817658,8.426915,7.632083,8.630319,8.034012,7.624576,8.177739,8.843993,7.613204,9.013002,6.635352
"TEF",5.500461,6.111273,5.802011,5.735698,6.348163,4.233456,4.570792,5.499095,3.995547,4.970444,5.109528,5.588313,5.412317,5.73835,4.806106,5.317169,5.579309,3.916253
"TEFM",3.284856,3.727127,3.614076,2.819288,3.853518,4.315756,4.176314,3.318777,4.224488,3.640688,3.231369,3.808374,3.933648,3.507553,3.155552,2.876036,3.082919,3.606717
"TEK",3.014863,1.098981,2.633627,3.417291,3.007134,1.224511,-0.8837146,1.897029,0.8747167,1.305311,0.2951608,0.8450076,2.093509,-0.1137229,0.7067942,1.254847,-0.2144802,1.714958
"TEKT2",-1.288255,-1.776358,-1.396363,1.535551,1.001077,1.09352,-0.6615088,-3.013636,-0.746862,-1.498789,-1.153787,1.10422,-0.8478322,-0.5882775,-0.8444476,-0.09383363,-3.311647,-1.170549
"TEKT4P2",4.482618,4.082613,3.810133,5.231789,4.754342,3.789727,5.225843,4.899409,4.940323,5.463406,3.183663,4.505899,4.262979,2.670055,3.69179,3.67447,0.1919127,5.41759
"TELO2",6.257884,5.389549,5.831965,5.528212,4.357086,5.76598,5.920913,5.077298,6.027386,5.463406,6.675266,6.913579,6.922264,6.968454,6.671291,6.61935,7.685725,5.192947
"TEN1-CDK3",2.956221,0.6802493,1.401139,1.224624,1.887419,1.478959,1.437168,1.101133,-0.4546067,0.412692,1.762617,3.254334,2.744467,1.865668,2.083242,2.336068,1.577751,1.78086
"TENC1",5.915229,3.994652,5.035992,5.315619,4.418387,4.305927,3.910885,4.219736,3.236861,3.699754,4.497142,5.924647,5.623795,4.506444,5.197781,5.789363,5.350559,4.031284
"TEP1",5.810151,5.415838,6.020539,5.822079,4.976889,5.302066,5.57169,5.224716,4.383236,5.208309,5.807831,5.12123,5.869536,5.676362,5.710825,5.805973,5.683068,5.090554
"TEPP",-3.12891,-0.02076182,0.4196217,-0.6197043,-3.51274,-2.729311,0.6179402,-0.1813921,-3.409542,-3.700052,-3.105363,1.8593,1.02893,-2.766018,-3.293205,-0.09383363,-3.311647,-2.863814
"TERF1",5.321343,5.131698,5.223322,5.629962,5.956211,5.433512,5.410636,5.202613,5.775821,5.414656,5.114163,5.358978,5.394037,4.752753,5.693636,5.379241,5.155183,6.093598
"TERF2",4.342734,4.596293,4.723764,4.418887,4.53369,5.229396,4.626321,4.790016,4.080727,4.6076,4.667622,3.935039,4.123139,4.557599,4.740664,4.054036,4.138075,4.888655
"TERF2IP",5.821832,6.266685,6.438488,6.429991,5.796059,6.380766,6.26417,6.781027,6.307606,5.91399,5.862565,5.258384,5.687534,5.725458,6.157002,5.529981,5.262965,6.095757
"TERT",4.313831,-0.2661495,1.689906,1.731412,3.991938,-0.8457,0.500143,-2.418943,-0.5933465,-1.046447,-0.4056025,0.4962896,1.694512,0.6915663,0.8788838,1.900987,-2.828534,1.971662
"TES",6.704532,6.453398,6.644332,6.706819,6.669112,6.075585,6.890137,6.737706,5.817495,4.485983,5.877635,5.575729,6.65101,5.543771,5.30127,6.320337,6.409187,6.396122
"TESC",2.925981,-0.02076182,2.083129,2.249065,0.8795156,0.192029,-0.9660999,-0.7427689,-2.634749,-0.4251193,0.3590297,4.304741,3.229968,-0.5882775,1.903546,4.64017,-1.116361,-0.5146073
"TESK1",5.208627,4.378328,5.250798,4.578422,5.036165,4.547519,4.789,4.363912,4.559363,4.342777,5.088487,5.593124,5.792182,6.086089,4.903014,5.680742,5.572038,4.387385
"TESK2",4.179295,3.56744,3.774118,4.461835,4.961993,5.145541,4.341693,3.655317,4.932442,5.130615,4.561335,4.395665,3.89417,4.859601,4.137134,4.281106,4.370973,4.668414
"TET1",0.8300761,1.911071,0.06343238,2.231906,2.403305,-1.594732,0.3718654,2.143822,-1.467017,-0.5230247,0.2283329,1.562354,-0.2440906,0.2944776,-1.076394,-0.09383363,-2.178565,3.01625
"TET2",5.792801,5.589872,5.810242,6.265297,6.149932,6.840869,6.042438,6.243529,6.113551,6.152013,5.409193,5.577672,5.66894,5.636847,5.382179,6.15207,5.395189,5.70114
"TET3",5.8913,5.70094,5.104526,6.102546,5.919416,6.550618,5.864674,5.935653,5.466569,6.358564,5.850117,5.828373,5.626207,6.360782,5.430017,5.523653,6.800482,6.406163
"TEX10",4.635269,5.046768,4.580334,4.706615,5.624581,4.855563,4.886125,4.420332,5.708196,5.258284,4.418764,4.842897,4.642345,4.492675,4.858462,4.7706,4.614551,5.31196
"TEX101",-1.860946,3.586081,-1.207259,1.848618,-3.125733,-4.043227,1.212146,1.643556,-0.6680633,0.8245317,-2.325479,-0.9696485,-1.698356,-3.267672,1.622754,-4.043227,0.08699699,-2.61752
"TEX14",-0.8793926,-1.164575,-1.121257,-1.329583,0.3490023,-2.962831,-1.352698,-2.193783,-2.970746,-1.638128,-1.686913,-1.514882,-1.211304,-2.099345,-1.695304,0.1001115,-2.828534,1.039391
"TEX15",-3.514817,-1.776358,2.511061,-2.786252,-4.043227,5.255164,4.86245,3.318777,5.476359,2.941807,-4.043227,2.910232,2.594899,3.134625,3.07288,-4.043227,3.960132,5.200994
"TEX2",5.149876,5.599079,5.153872,4.433971,5.184698,6.477341,5.368186,5.422543,5.699864,5.970922,4.92006,4.788566,5.025174,5.806716,4.693021,5.087603,4.981302,5.444103
"TEX261",6.109376,6.116091,5.942808,5.762085,5.877695,5.916208,5.639426,5.567952,5.498946,5.694694,6.08366,6.155533,6.121079,6.184438,5.950611,6.002329,5.561062,6.588583
"TEX264",4.728742,5.332731,5.439496,4.773365,5.136866,5.97114,5.370286,4.544635,6.315505,5.087723,6.091319,5.403479,5.598227,5.659207,6.45031,5.29752,6.131872,4.316941
"TEX30",3.827829,3.987658,4.41387,3.55474,5.361586,5.786741,6.095446,4.123676,5.541016,4.1524,4.457574,4.207698,3.737923,3.592628,4.402728,3.836418,3.297971,4.29079
"TEX9",1.27602,1.997165,1.039732,2.31573,2.57629,1.031252,1.645719,3.915986,2.747976,3.697944,2.725638,0.7097924,0.9386769,2.239947,0.846069,0.7179739,1.301154,1.159869
"TF",5.484123,5.747225,0.2362925,2.796126,2.163967,7.310678,6.740288,5.467519,6.226785,3.067663,6.726484,0.8450076,1.730821,1.519631,3.776951,-0.04284879,4.154394,-0.5146073
"TFAM",3.922767,5.381568,5.16247,5.034382,5.5675,5.200509,5.361868,4.544635,5.793332,5.510561,4.937162,4.638405,4.909159,4.018718,4.638969,4.678654,3.852221,6.022164
"TFAP2A",6.661973,6.238976,5.31101,6.905556,7.828971,7.101931,7.049985,6.685538,6.646517,6.222942,6.487105,6.521296,6.086469,6.901254,6.034013,7.065846,6.974175,8.420543
"TFAP2C",4.274371,6.152505,4.362555,3.638513,3.670163,5.732128,6.539386,6.187738,5.984583,6.325542,5.466495,5.724336,4.196377,5.59106,5.525074,3.833009,6.078993,7.229271
"TFAP2E",0.4597759,0.1888923,0.9027508,0.2784025,0.5746618,2.731418,1.560003,0.8960553,0.9007998,1.449951,1.207941,0.8705938,1.02893,2.961509,3.418066,0.7759218,3.97491,-0.1044777
"TFAP4",4.644584,4.91289,4.731008,4.178106,4.320572,4.790089,3.930942,4.28897,4.732738,4.532418,4.726315,5.475073,5.456353,5.065221,5.095044,5.295045,5.704284,5.108845
"TFB1M",3.651162,3.727127,3.441123,3.042371,2.280612,3.978932,4.00038,4.263098,4.50088,3.376796,2.153291,3.348388,3.906127,2.912711,3.889927,3.032801,2.976798,4.476261
"TFB2M",4.007034,4.307079,3.874349,4.209125,4.752901,4.767587,4.356599,4.720855,4.684756,5.341778,4.601497,4.182382,4.136735,4.089948,4.711356,4.015467,3.778328,4.905987
"TFCP2",5.874904,5.775925,6.03875,5.832077,5.918773,5.314374,5.776374,6.11597,5.223438,5.821445,5.56964,6.470956,4.504954,5.530356,5.171533,5.805103,5.42509,5.684019
"TFCP2L1",4.307981,4.960102,5.623573,2.668024,3.50186,3.431309,4.482304,5.447819,4.147606,5.378395,4.718727,0.7378683,1.638274,5.367893,2.923606,1.613792,4.849188,5.21298
"TFDP1",7.554629,6.977538,7.19771,6.190108,8.129837,7.239742,8.421422,7.301895,7.229098,6.629323,7.678167,7.318689,6.6421,6.796438,7.290487,7.024984,6.870809,7.248324
"TFDP2",5.516617,7.775234,5.713356,6.158105,6.256016,7.049391,6.073058,5.845019,6.467216,6.947557,6.325151,6.861495,6.392996,6.617688,5.54182,5.840328,4.070884,6.270805
"TFE3",6.244673,5.862577,6.386222,5.684587,5.786227,5.616278,5.622787,5.795834,5.237579,5.528492,5.415778,6.573838,6.092586,5.699321,5.747935,6.188531,5.729556,5.327663
"TFEB",4.849123,4.243915,5.269823,4.869422,4.487629,4.547519,3.733009,4.177551,4.163853,3.266348,4.609725,4.06539,4.5154,4.984881,5.231521,3.909431,4.091372,2.298526
"TFEC",4.059049,0.8747426,4.681016,3.491261,2.664807,1.591121,0.9677833,1.473486,1.665282,3.53923,3.005549,1.514466,3.824475,1.232077,3.258892,3.2781,2.352822,0.08134954
"TFF3",0.8729778,0.455389,-0.3119968,2.881129,-3.125733,-1.924254,-3.46216,2.014462,-2.634749,-2.81504,1.17283,1.872024,1.579755,-1.154409,2.89982,-3.405653,-2.828534,-1.013339
"TFG",7.176134,8.466234,6.878282,7.037634,7.073963,6.87229,7.661876,8.301473,7.246366,6.77398,6.886743,7.872639,7.194633,7.002373,7.361503,7.121734,6.367798,6.693899
"TFIP11",5.432177,5.365472,5.621235,5.499821,5.338704,5.724769,5.281578,5.213707,5.184155,5.399704,5.601345,5.383623,5.465809,5.631831,5.39783,5.768105,4.176936,4.963878
"TFPI",5.47022,6.648929,3.708109,5.651093,2.77686,4.21081,0.9227069,5.357346,2.985872,4.544553,6.768249,2.747143,3.285949,3.076737,4.893009,2.429299,6.383112,3.130193
"TFPI2",0.3117099,-2.859947,0.7050531,-0.01736969,0.6259629,-1.499731,-3.049075,0.7135896,-1.935827,0.3949298,-0.8351454,-1.653882,-0.959116,0.8381409,-1.208038,-1.104277,3.303835,1.999609
"TFPT",4.122648,3.429736,4.25611,3.595558,3.715274,3.30542,3.624591,3.219542,4.775657,3.625536,3.595186,4.487413,3.890162,3.971849,4.167333,4.153026,4.043107,2.655466
"TFR2",-1.110585,2.104504,0.3308672,0.8727127,-0.6133231,3.30542,1.515157,2.933748,3.697484,0.9514731,3.915001,1.305234,0.6661145,2.736989,3.58646,-0.7370559,5.504896,2.229401
"TFRC",7.461729,10.22744,7.622241,8.211264,8.072338,8.927481,8.889035,8.128438,7.915013,9.384847,9.101983,7.919933,7.432296,8.022779,7.775046,7.681595,6.642274,8.010034
"TG",1.53836,-1.776358,2.420768,1.957013,0.3181414,-1.247332,-0.8837146,-0.5304374,-2.133409,0.5948755,0.2951608,5.294277,4.209302,-1.154409,0.07476973,1.515163,2.862247,-2.223684
"TGDS",3.878712,2.742056,4.184041,3.585461,4.710455,3.945558,4.96883,3.691036,4.025491,3.316745,3.618207,3.559755,3.542389,2.589551,3.488863,3.050518,3.28617,3.983103
"TGFA",4.578078,5.501801,4.088012,4.618585,6.214723,5.438768,5.447901,6.061065,3.885559,4.368033,4.831371,3.89508,3.650591,4.470368,5.487001,3.448136,5.185674,8.901321
"TGFB1",7.069512,6.180376,6.104928,6.100775,5.793958,5.622231,5.215368,6.103433,5.64015,5.897921,6.399172,5.637579,6.676831,6.270066,5.943843,5.987843,6.153142,5.475953
"TGFB1I1",4.397022,2.972059,3.211812,3.123695,3.188702,2.205664,3.021956,3.644426,2.462954,1.458528,2.274173,3.153717,3.972073,2.448322,2.842746,4.071496,4.521994,4.146176
"TGFB2",4.681254,1.149989,3.311822,5.424413,4.542061,0.7704163,3.860982,3.806263,1.850656,3.045064,1.919119,3.306821,5.534179,0.1334439,2.11113,4.15029,-0.6861826,3.409032
"TGFB3",6.650845,1.969034,4.844897,5.229629,3.82636,3.097041,2.043257,5.278536,1.809942,4.385003,3.746133,4.197625,4.776494,3.333105,4.27911,6.923281,3.315493,4.882415
"TGFBI",6.825843,7.468053,7.026356,6.714174,7.480079,5.228529,4.043128,7.504937,5.053645,5.783125,6.059835,7.996374,8.469961,5.772938,5.010575,7.07128,5.832536,6.41094
"TGFBR1",5.910089,6.403034,6.592778,5.816335,5.96682,5.856297,7.061728,6.681548,6.719317,5.224741,5.372914,5.433832,6.160712,5.486568,5.001291,5.868901,6.357262,6.126183
"TGFBR2",5.954458,4.008538,6.674328,6.862304,5.526747,4.356004,3.058881,5.470605,4.060622,5.33131,4.315904,4.220191,5.291412,3.35762,4.942356,5.011252,2.909164,6.05361
"TGFBR3",3.138692,2.943429,3.566277,5.01194,3.002289,1.654457,3.662786,3.966412,2.755143,4.713501,2.670067,0.7654083,1.783628,2.072336,2.842746,3.152477,1.456638,5.018397
"TGFBRAP1",3.65424,3.094294,3.054404,3.20068,3.021574,3.167486,2.285049,2.86035,2.973636,3.76689,3.430301,3.273642,2.988926,3.127515,2.588776,4.492451,2.846262,4.139911
"TGIF1",5.607544,6.323335,5.600028,6.870297,6.385855,6.462671,7.76084,7.070615,6.900707,7.890001,6.260253,6.199732,6.173135,6.668174,5.857982,5.452143,5.712023,6.785373
"TGIF2",6.309064,5.131698,5.850708,6.577372,7.301778,5.265343,5.526269,3.888559,6.145263,5.538638,5.625893,6.991806,6.242367,5.693315,5.217157,7.156235,6.357967,6.528305
"TGM1",4.815152,7.865269,5.437726,4.211316,1.148702,6.745918,8.401667,9.201545,8.692452,5.347561,6.413343,2.137406,4.714382,7.699856,6.632729,2.001564,7.57733,3.506396
"TGM2",6.75235,3.366444,7.095058,5.842713,3.100773,4.54055,1.249132,4.091963,2.436451,4.709016,5.140526,3.527949,4.705287,2.809865,4.978762,2.990596,4.227175,3.415962
"TGM3",-3.514817,5.423633,4.60104,1.617113,-2.168825,3.826858,0.6459457,8.495761,7.796279,4.779161,1.308419,-2.17553,0.9693929,1.033376,7.735279,-1.212805,-1.73209,2.399875
"TGM5",1.243694,3.027668,0.6571823,0.551661,-2.168825,-0.9053449,2.484339,3.573476,1.695398,-0.6280611,-0.4596744,-0.2652728,-2.804409,-0.4121722,3.591419,-1.330167,0.8979052,-2.61752
"TGOLN2",7.484603,7.14719,7.520565,7.415065,7.459678,6.211216,6.526262,7.066882,6.732539,6.987179,7.35478,7.220126,7.753985,6.9464,6.549187,7.901319,7.025205,7.821969
"TGS1",5.952585,5.378898,5.075227,6.230084,6.240669,5.535869,5.19892,5.489999,5.784603,5.608697,5.688605,6.165257,5.391204,5.083708,5.989632,6.28772,5.380003,6.309463
"TH1L",6.386983,6.619823,6.094294,5.486318,6.176521,6.566484,6.588917,6.006825,6.576941,6.567239,6.754585,6.518264,6.423127,6.697279,6.661305,6.237045,6.357967,5.822803
"THADA",5.216977,5.17544,5.609492,5.426299,5.354949,4.892154,5.290477,5.224716,4.963711,5.093241,4.993585,5.134492,5.213365,5.314106,5.163232,5.509845,5.455701,5.62394
"THAP1",3.77791,3.558028,3.690381,3.651476,4.155808,3.754026,4.0718,3.633453,3.901794,3.870136,3.400258,3.922861,3.463669,3.069335,3.737238,3.745077,3.136479,4.242879
"THAP10",1.972393,2.6387,2.882908,2.589368,3.342304,2.661198,2.610505,2.33657,2.225623,0.6408135,2.517494,3.302127,2.213836,2.057448,2.328648,1.081861,2.271367,1.240154
"THAP11",4.958984,5.220879,5.324482,4.749448,4.98305,5.834243,5.516822,5.259629,5.491456,4.997914,5.275944,4.594935,4.879143,5.412451,5.290639,4.814465,4.679141,5.323984
"THAP2",3.865495,3.300247,3.165511,3.966186,4.226067,2.515288,2.429001,3.945862,3.498348,3.122658,2.306929,3.590875,3.322098,2.266083,2.217585,3.474625,2.720376,2.997893
"THAP3",3.912521,3.054689,4.360688,3.821703,3.924387,3.997371,3.666208,2.715247,4.292563,3.795943,3.672633,3.837858,4.116293,3.90273,4.116644,3.947752,3.823933,4.160689
"THAP4",5.688582,5.115749,5.231518,5.020709,4.576697,4.896526,5.695774,5.224716,5.644016,5.159174,5.750938,5.626358,5.563416,6.050818,5.811995,4.545474,6.100209,5.325825
"THAP5",4.473935,5.381568,5.072949,5.360718,6.047234,4.992587,5.088457,5.012427,5.247776,4.87837,4.831371,4.828281,5.175994,4.209246,4.452627,4.812736,4.917713,4.512274
"THAP6",3.743644,4.146804,3.999601,3.810188,4.113747,3.504753,3.881739,3.922011,4.114554,4.088914,3.361803,3.879411,3.84946,3.326911,3.114808,3.912663,3.520771,3.419415
