"symbol","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count","X2536.KZ.14.FS.count","X2536.KZ.16.FS.count","X2536.KZ.17.FS.count","X2536.KZ.18.FS.count","X2536.KZ.23.FS.count","X2536.KZ.25.FS.count","X2536.KZ.28.FS.count","X2536.KZ.33.FS.count","X2536.KZ.34.FS.count","X2536.KZ.4.FS.count","X2536.KZ.7.FS.count"
"FAM110D",23,17,20,12,29,24,12,10,19,33,23,7,3
"FAM111A",3500,3384,3964,2129,1749,947,3111,3414,2167,2692,2017,2986,2774
"FAM111A-DT",120,107,152,91,106,61,113,208,41,118,41,89,193
"FAM111B",506,990,462,696,1404,494,835,1191,842,814,882,652,1249
"FAM114A1",827,568,759,657,445,347,716,1041,541,372,551,383,911
"FAM114A2",305,234,317,266,235,124,294,463,253,359,283,145,258
"FAM117A",199,319,648,219,149,434,690,327,447,363,190,206,1604
"FAM117B",968,1156,720,340,901,147,162,556,2198,1644,1357,2171,494
"FAM118A",562,739,568,762,440,357,931,1381,634,609,1812,1115,592
"FAM118B",261,199,363,289,180,103,467,437,207,164,156,282,230
"FAM120A",5157,5796,2952,3621,4368,1261,3640,6192,4399,5214,4998,6155,2470
"FAM120AOS",1472,1011,1010,633,1190,440,1011,950,733,1023,1128,1107,1294
"FAM120B",1668,1502,1510,1252,887,453,1447,1991,1859,1189,1763,2332,1612
"FAM120C",910,759,684,197,721,394,1022,350,518,975,486,958,1446
"FAM124A",89,47,64,214,44,52,25,296,78,127,56,156,17
"FAM124B",40,6,12,12,18,46,7,8,10,41,68,14,12
"FAM126A",2347,1589,1560,902,1215,369,560,1588,1429,1194,1432,803,1146
"FAM126B",1883,2178,1759,1093,1325,562,1651,1841,1878,2609,1766,1223,925
"FAM131A",287,557,201,405,496,208,289,572,469,298,352,356,355
"FAM131B",84,72,17,47,37,58,9,69,22,58,15,31,44
"FAM131C",11,10,13,29,13,9,0,31,13,72,16,14,1
"FAM133A",0,2,6,11,10,14,0,0,2,6,0,3,5
"FAM133B",410,258,223,194,259,136,368,285,330,305,345,420,338
"FAM135A",3034,2175,1944,540,3143,624,2008,958,6506,5814,3520,4188,2169
"FAM135A-AS1",6,1,0,0,3,1,3,0,0,2,3,1,1
"FAM135B",15,11,13,30,70,104,5,12,27,31,11,68,9
"FAM136A",790,775,467,444,268,194,652,725,703,793,655,752,496
"FAM138A",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM138B",1,1,5,4,8,7,0,0,4,6,0,1,0
"FAM138C",2,0,0,6,0,0,0,0,0,2,0,1,0
"FAM138D",0,0,0,0,0,4,0,0,0,0,0,0,0
"FAM138E",2,0,0,0,0,1,0,0,0,0,0,1,0
"FAM138F",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM13A",486,683,399,480,359,120,292,712,313,450,592,151,588
"FAM13A-AS1",1133,1312,1906,951,519,376,1300,1633,1020,1029,872,234,1498
"FAM13B",1200,1336,1918,821,1049,523,1996,1406,1679,1343,1174,763,1639
"FAM13C",116,45,99,106,71,57,97,160,57,65,20,61,78
"FAM149A",25,38,23,44,17,64,38,40,43,31,15,9,27
"FAM149B1",437,367,376,191,333,318,600,308,275,532,360,499,579
"FAM149B1P1",0,0,0,16,9,20,4,0,1,2,3,0,1
"FAM151A",0,0,7,1,1,8,0,5,0,2,3,6,22
"FAM151B",69,42,76,36,51,29,77,60,35,80,82,22,81
"FAM153A",21,7,141,3,16,43,52,0,15,8,22,523,22
"FAM153B",8,6,80,16,13,31,0,0,31,8,4,159,17
"FAM153CP",21,25,541,61,103,356,437,39,119,31,43,277,793
"FAM156A",2,4,4,6,2,5,15,4,3,5,3,9,7
"FAM156B",1,3,3,2,7,0,3,4,0,8,1,5,3
"FAM157A",747,122,161,33,967,94,84,36,618,568,422,73,38
"FAM161A",180,193,152,134,141,234,485,219,215,122,145,62,318
"FAM161B",93,104,121,88,87,88,167,114,84,186,164,125,131
"FAM162A",336,865,220,368,708,167,287,607,832,587,870,305,432
"FAM162B",14,3,17,11,35,8,6,8,9,2,8,7,12
"FAM163A",2,1,8,11,9,29,84,1,6,6,7,2,22
"FAM163B",8,4,5,8,5,26,16,1,9,28,3,8,6
"FAM166A",3,10,0,6,0,9,0,0,2,20,8,4,5
"FAM166B",24,9,8,10,8,5,5,3,20,6,3,9,11
"FAM166C",5,0,0,7,20,18,0,10,3,11,2,9,2
"FAM167A",34,32,101,77,273,176,295,105,110,26,80,50,1963
"FAM167A-AS1",6,3,0,0,4,1,0,0,2,3,0,18,1
"FAM167B",22,32,25,15,20,16,30,13,22,31,21,30,12
"FAM168A",1115,1325,1248,2493,1049,665,1295,3857,1451,1672,961,1288,1083
"FAM168B",1990,1866,1439,1857,1279,918,2113,2893,1965,1532,2268,2268,1739
"FAM169A",29,50,200,39,85,61,22,55,162,24,42,56,198
"FAM169B",16,2,14,40,35,17,3,17,3,1,4,26,2
"FAM170A",3,0,3,5,3,10,0,2,0,0,0,0,0
"FAM170B",0,0,0,6,7,16,0,0,0,2,0,0,1
"FAM170B-AS1",0,0,3,4,6,9,1,0,1,9,0,1,0
"FAM171A1",159,127,470,94,296,365,1166,89,105,195,126,391,1017
"FAM171A2",10,6,1,109,32,23,2,139,26,45,17,162,9
"FAM171B",201,44,54,103,73,135,66,181,81,80,68,138,184
"FAM172A",579,492,705,489,395,209,526,781,735,624,711,304,896
"FAM174A",79,73,52,83,74,26,48,158,46,71,71,18,59
"FAM174B",105,57,98,227,66,41,107,307,163,107,174,215,134
"FAM174C",254,177,97,94,176,67,51,115,158,122,212,180,124
"FAM177A1",449,536,329,665,508,226,652,1135,625,807,678,791,919
"FAM177B",13,2,153,4,17,21,16,4,131,9,63,4,1
"FAM178B",142,188,5,203,11,8,7,215,218,247,264,4,121
"FAM180A",15,23,30,24,12,18,34,19,15,19,5,25,13
"FAM180B",2,1,3,0,5,13,0,0,0,3,0,4,11
"FAM181A",4,0,2,12,7,28,0,2,1,6,0,0,0
"FAM181A-AS1",1,3,0,9,16,28,0,0,5,2,5,1,0
"FAM181B",2,4,10,69,18,62,5,32,5,25,44,3,9
"FAM182A",17,41,11,68,28,30,3,87,22,19,33,5,2
"FAM183A",12,37,0,16,9,6,7,18,10,38,21,81,26
"FAM183BP",3,10,14,3,8,13,0,2,9,5,2,0,6
"FAM184A",75,136,133,70,120,34,75,129,157,131,217,92,310
"FAM184B",15,5,24,7,40,94,62,5,45,13,86,147,36
"FAM185A",88,108,169,115,79,84,188,146,108,155,90,75,189
"FAM186A",12,6,1,29,44,77,2,7,14,5,8,18,10
"FAM186B",38,20,42,35,34,45,22,26,32,13,23,9,43
"FAM187A",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM187B",7,0,0,4,6,14,0,0,2,0,0,0,2
"FAM187B2P",7,5,9,5,10,5,7,1,0,3,14,1,3
"FAM189A1",25,28,7,28,27,23,26,55,9,288,9,51,8
"FAM189A2",172,19,532,43,224,769,2296,31,126,45,35,225,1854
"FAM189B",667,514,275,319,360,174,247,467,365,622,608,811,553
"FAM193A",1842,2056,1643,831,738,652,1519,1329,1125,1168,1827,1086,1944
"FAM193B",2509,1979,2213,799,939,626,1467,1322,2143,1304,2014,1519,1742
"FAM197Y2",0,1,0,0,1,17,0,0,0,0,0,0,0
"FAM197Y3",1,0,0,0,2,3,0,0,0,4,0,0,0
"FAM197Y4",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM197Y5",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM197Y6",0,0,0,0,0,1,0,0,0,0,0,0,0
"FAM197Y7",0,0,0,2,1,13,0,0,0,0,0,0,0
"FAM197Y8",3,1,0,3,2,8,0,3,0,0,0,0,0
"FAM197Y9",0,0,0,2,0,12,0,0,0,0,0,0,1
"FAM199X",1292,1298,1991,1014,855,549,2246,1892,1303,1633,1094,1220,1607
"FAM200A",179,118,153,117,75,83,145,215,133,207,99,217,214
"FAM200B",611,489,282,66,317,225,554,196,200,235,275,189,496
"FAM204A",692,679,880,630,564,461,932,931,647,867,676,868,1809
"FAM204CP",2,0,0,4,2,7,0,7,2,0,0,0,0
"FAM205A",1,0,0,3,18,27,4,1,2,17,1,1,0
"FAM205C",0,0,0,2,3,4,2,0,0,2,0,1,3
"FAM209A",10,3,4,9,5,4,0,0,3,7,3,1,2
"FAM209B",4,3,7,0,3,3,0,0,1,0,1,4,5
"FAM20A",650,484,453,348,139,72,147,524,225,385,287,281,195
"FAM20B",1509,1384,996,1250,1506,395,1238,2111,2746,2278,2022,1466,1838
"FAM20C",482,414,67,428,267,158,199,607,257,284,374,427,194
"FAM210A",409,454,218,266,394,132,327,611,327,257,644,303,522
"FAM210B",1138,929,757,1089,682,612,1756,1833,682,715,919,2126,1316
"FAM214A",3600,2179,4470,927,2746,405,1889,1490,1954,3357,2619,1106,1886
"FAM214B",692,699,298,291,327,199,297,503,489,494,234,298,225
"FAM214BP1",7,11,7,11,11,14,1,6,2,8,3,1,5
"FAM215A",3,2,0,1,0,2,2,0,0,2,1,0,6
"FAM216A",64,60,45,20,69,43,89,42,91,74,61,155,125
"FAM216B",44,3,104,13,8,32,22,0,31,6,23,0,3
"FAM217A",4,2,2,9,5,15,3,0,4,4,4,1,3
"FAM217B",832,401,675,422,719,288,644,585,754,1256,1662,1114,675
"FAM218A",33,23,22,68,9,19,31,115,12,14,30,5,8
"FAM219A",598,935,552,448,449,362,578,648,775,679,332,532,735
"FAM219B",1174,672,742,1146,713,140,768,1904,1047,982,777,1129,762
"FAM21EP",21,9,12,9,16,10,7,3,15,29,10,15,32
"FAM21FP",15,11,16,2,6,36,4,9,13,6,13,11,11
"FAM220A",477,363,233,351,363,193,350,583,111,417,387,347,563
"FAM221A",446,1530,417,126,179,190,233,222,397,459,588,185,415
"FAM221B",16,0,20,11,10,27,0,0,6,4,1,3,4
"FAM222A",48,201,118,69,111,370,165,118,96,91,149,128,1248
"FAM222A-AS1",3,0,0,3,5,5,0,2,5,1,4,1,1
"FAM222B",1028,1130,1513,1676,828,445,1208,2622,1269,1446,1111,1461,1462
"FAM223A",0,1,0,0,0,0,0,0,4,0,0,0,0
"FAM223B",0,0,4,0,0,0,0,0,0,0,0,0,0
"FAM225A",0,7,8,5,4,7,0,5,4,1,8,14,5
"FAM225B",2,13,1,10,20,31,0,3,0,0,0,5,15
"FAM227A",123,56,64,193,77,226,354,326,68,155,49,149,558
"FAM227B",85,39,44,15,34,26,66,12,33,44,40,15,42
"FAM228A",10,4,14,16,12,10,2,13,6,3,2,8,14
"FAM228B",187,154,225,108,103,97,286,138,206,158,101,84,213
"FAM229A",596,571,503,207,209,185,253,320,375,381,468,241,752
"FAM229B",22,18,34,70,13,17,22,110,15,43,4,29,60
"FAM230A",0,0,0,0,3,0,0,0,0,1,3,2,1
"FAM230B",1,0,0,2,16,15,0,4,1,4,4,0,0
"FAM230C",0,2,0,31,18,20,0,37,5,4,1,1,0
"FAM230E",0,0,0,1,0,0,0,0,0,0,0,0,0
"FAM230H",0,0,0,5,2,11,0,0,2,0,2,0,0
"FAM230I",0,1,0,4,3,5,1,0,1,2,0,0,0
"FAM230J",1,0,0,2,11,16,0,2,1,0,1,0,0
"FAM234A",946,705,403,541,809,316,542,945,507,541,706,1102,481
"FAM234B",198,238,142,261,219,120,39,428,784,202,252,267,49
"FAM236A",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM236B",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM236C",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM236D",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM237A",1,0,0,7,2,8,1,0,1,0,0,1,0
"FAM237B",4,5,0,6,18,35,0,4,8,9,4,1,5
"FAM238A",4,4,1,3,2,8,0,0,10,0,5,3,0
"FAM238C",424,137,28,147,147,43,41,179,25,44,463,123,57
"FAM240A",3,2,0,2,8,18,1,0,3,0,3,3,2
"FAM240B",3,0,0,0,2,14,0,0,0,6,0,1,2
"FAM240C",4,0,5,1,1,7,0,0,0,0,0,0,0
"FAM241A",233,370,296,360,278,135,99,560,209,388,155,30,338
"FAM241B",12,45,11,12,30,22,48,20,42,44,33,2,54
"FAM242B",0,0,0,0,5,0,0,0,0,0,0,0,0
"FAM242F",0,0,1,0,0,4,0,0,2,1,1,0,0
"FAM243A",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM245A",0,0,0,1,6,21,0,0,0,3,0,0,1
"FAM24A",1,0,0,2,1,0,0,0,0,0,0,0,0
"FAM24B",39,53,16,20,28,32,33,34,38,51,42,0,41
"FAM25A",1,1,3,0,0,0,0,0,0,0,0,2,0
"FAM25C",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM25E",0,0,0,0,0,0,2,0,0,0,0,0,0
"FAM25G",0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM27C",4,20,6,13,30,23,4,21,16,5,4,16,54
"FAM27E3",27,38,5,10,21,16,0,20,23,30,9,20,15
"FAM27E5",0,0,0,0,2,2,0,0,2,0,0,0,0
"FAM30A",1436,210,2723,75,209,196,884,37,2021,941,1190,496,614
"FAM32A",567,902,322,454,413,200,378,694,565,446,787,601,560
"FAM3A",451,626,497,257,281,157,371,352,491,271,356,339,297
"FAM3B",123,14,506,7,220,380,577,1,810,96,378,1152,230
"FAM3C",721,219,388,565,616,88,358,987,454,460,342,454,712
"FAM3D",90,19,140,0,60,12,10,1,20,12,91,11,3
"FAM3D-AS1",0,2,1,0,7,12,0,0,3,0,1,0,3
"FAM41C",7,3,2,10,4,7,3,3,4,0,2,2,4
"FAM43A",221,206,265,375,865,307,132,621,420,241,1006,449,304
"FAM43B",0,0,1,14,10,18,0,13,1,10,4,21,2
"FAM47A",0,1,0,1,10,7,0,0,1,3,0,0,2
"FAM47B",1,1,1,2,3,9,0,2,1,0,4,1,0
"FAM47C",10,0,1,5,7,22,2,0,1,0,2,0,2
"FAM47E",27,33,35,47,49,116,40,25,27,45,27,21,21
"FAM47E-STBD1",0,0,0,0,1,0,0,0,0,0,0,0,0
"FAM50A",155,317,184,96,113,83,119,184,124,139,307,276,143
"FAM50B",31,35,91,69,54,42,43,83,90,93,18,18,11
"FAM53A",83,57,38,19,21,61,30,24,21,47,62,20,50
"FAM53B",1349,1820,1306,868,911,1431,1531,1296,1968,2066,1546,2267,3180
"FAM53C",681,868,652,461,770,304,563,819,1020,714,1269,857,802
"FAM66B",54,104,31,25,21,68,56,29,20,74,22,57,143
"FAM66C",34,28,53,34,54,46,25,31,53,22,31,58,123
"FAM66E",1,4,0,0,0,1,3,0,0,0,0,2,3
"FAM71A",4,48,0,6,19,30,1,0,20,10,5,2,5
"FAM71B",0,0,0,3,11,18,1,0,1,6,2,4,3
"FAM71BP1",0,0,0,0,0,8,0,0,0,0,1,0,0
"FAM71C",2,0,0,10,7,16,3,0,2,1,4,2,7
"FAM71D",10,5,4,8,6,12,0,3,0,3,4,6,7
"FAM71E1",11,8,7,5,21,16,15,6,7,4,17,43,118
"FAM71E2",4,1,2,9,0,7,0,1,1,0,1,4,24
"FAM71F1",7,3,0,15,20,20,1,9,204,1,8,58,10
"FAM71F2",206,61,196,256,68,126,122,355,359,307,234,118,237
"FAM72A",58,56,36,10,37,27,76,52,34,83,80,68,81
"FAM72B",142,99,43,24,42,13,55,48,73,44,69,97,95
"FAM72C",16,5,6,6,13,4,4,9,15,23,12,30,6
"FAM72D",38,48,6,3,24,10,25,25,31,120,23,34,34
"FAM74A1",0,0,0,0,0,3,0,0,0,0,0,0,0
"FAM74A4",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM74A6",0,0,0,0,1,1,0,0,0,0,0,0,2
"FAM76A",347,567,309,298,208,133,384,498,309,390,330,249,391
"FAM76B",516,445,700,429,190,147,630,691,438,355,416,1207,488
"FAM78A",317,632,950,85,127,180,241,129,461,339,395,244,253
"FAM78B",51,38,51,21,23,60,13,35,32,80,27,88,72
"FAM81A",43,29,98,42,42,112,192,42,32,67,57,23,89
"FAM81B",0,0,0,2,5,3,1,0,3,1,0,0,1
"FAM83A",2567,580,269,1727,5016,56,12,2596,247,1705,1859,48,35
"FAM83A-AS1",1,4,9,13,19,25,1,1,1,0,3,2,5
"FAM83B",2338,2956,922,3927,2856,348,1312,6630,7202,3541,5736,5769,2369
"FAM83C",557,613,239,342,277,38,12,448,348,473,1441,350,39
"FAM83C-AS1",11,0,1,0,1,3,0,4,2,0,4,6,0
"FAM83D",562,1153,189,505,1020,191,295,625,899,535,1225,1775,357
"FAM83E",271,102,192,21,240,78,30,10,221,11,922,161,25
"FAM83F",6690,4610,1250,1296,3661,2404,2929,2068,7331,6292,4092,3890,8106
"FAM83G",1253,1124,690,1950,1571,456,344,2708,2242,1222,1599,2260,1135
"FAM83H",7961,4777,1251,2405,3212,818,1081,3587,6680,4800,3286,3773,2592
"FAM86B1",62,90,10,28,16,54,40,38,51,6,29,17,13
"FAM86B2",0,9,0,0,1,1,5,0,1,0,1,0,0
"FAM86B3P",169,107,76,50,94,105,91,40,101,38,91,30,74
"FAM86C2P",167,108,86,201,116,85,88,289,179,156,82,72,57
"FAM86DP",335,416,221,18,202,175,145,24,162,203,100,159,257
"FAM86EP",153,86,71,26,80,38,76,37,49,46,77,59,85
"FAM86GP",1,0,0,0,1,1,0,0,0,0,0,0,0
"FAM86JP",19,77,32,51,47,39,34,72,77,104,51,26,44
"FAM86KP",0,0,0,0,0,0,1,0,0,0,0,1,0
"FAM86LP",0,3,0,1,0,2,0,0,0,0,0,0,0
"FAM86MP",0,0,0,0,0,2,0,0,0,0,1,0,0
"FAM87A",24,2,0,27,19,40,10,12,13,13,5,11,29
"FAM87B",3,3,6,8,4,15,0,5,3,1,2,6,4
"FAM89A",278,127,100,587,207,41,57,976,374,126,181,421,82
"FAM89B",100,97,96,194,120,78,103,351,129,118,170,150,156
"FAM8A1",441,492,518,450,351,117,661,801,334,537,402,658,817
"FAM90A1",8,14,4,17,17,20,0,7,11,8,4,8,1
"FAM90A11P",0,0,0,0,0,5,0,0,0,2,0,0,0
"FAM90A12P",2,1,0,0,3,2,0,0,0,0,1,1,0
"FAM90A24P",0,0,0,0,2,17,0,0,1,0,0,0,1
"FAM90A26",0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM90A27P",1,0,0,0,2,8,0,0,0,0,0,0,0
"FAM91A1",2341,3150,1208,1474,2048,472,1506,2529,1633,2258,1712,1438,2116
"FAM95B1",14,1,5,5,17,27,4,1,15,0,2,23,2
"FAM95C",80,3,90,24,27,116,4,22,173,280,20,238,11
"FAM98A",662,651,372,486,325,187,520,772,500,363,473,556,373
"FAM98B",755,717,695,338,906,157,622,653,496,765,756,734,1315
"FAM98C",243,235,185,181,196,109,181,214,215,317,271,539,108
"FAM99A",0,0,0,2,3,4,0,0,1,0,0,0,1
"FAM99B",0,0,0,0,0,2,0,0,1,0,0,0,0
"FAM9A",1,0,0,2,1,4,0,0,0,0,1,0,0
"FAM9B",6,9,3,10,10,24,1,1,3,8,9,4,6
"FAM9C",0,2,5,9,13,29,1,3,2,11,15,3,0
"FAN1",2428,1532,1665,814,1536,581,1899,1113,912,1866,2071,1742,3241
"FANCA",1237,1806,981,621,1529,461,1649,1037,3230,1137,2199,2562,1153
"FANCB",167,238,95,138,193,109,275,221,274,227,366,231,493
"FANCC",594,889,369,353,730,356,961,603,588,582,691,375,975
"FANCD2",826,1695,1065,369,1087,603,1498,550,1497,822,1179,920,2176
"FANCD2OS",0,0,0,5,9,5,2,2,2,3,1,0,3
"FANCD2P2",0,0,0,3,2,0,0,0,3,0,0,0,2
"FANCE",199,366,171,344,409,103,173,425,419,365,612,248,247
"FANCF",298,103,208,116,102,106,231,120,118,164,138,370,351
"FANCG",185,378,118,57,132,62,213,57,193,232,199,135,250
"FANCI",2415,1672,1489,2696,2719,786,3571,4790,4008,1848,2719,3271,3875
"FANCL",392,466,305,275,285,273,849,421,600,440,461,401,691
"FANCM",508,695,461,373,520,355,700,633,407,642,620,536,737
"FANK1",121,76,31,43,22,23,50,82,47,46,19,110,40
"FANK1-AS1",0,0,0,1,0,5,0,0,1,0,0,0,0
"FAP",631,302,127,452,98,32,410,843,168,393,60,425,125
"FAR1",2453,10234,3166,969,3729,1269,3193,1708,4357,2535,2221,3141,2486
"FAR2",139,135,166,41,80,60,67,73,275,139,75,110,123
"FAR2P1",468,4,0,157,3,372,3,230,7,25,1,85,4
"FARP1",1075,884,1138,1680,838,409,2241,2573,3710,748,1535,9292,5428
"FARP2",2335,1894,2586,1542,1542,880,2266,2597,1389,1470,2030,1755,1112
"FARS2",310,267,236,156,205,80,165,255,342,270,277,578,280
"FARSA",362,474,146,188,325,128,167,296,334,263,676,535,309
"FARSA-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0
"FARSB",953,741,642,892,833,367,825,1397,808,946,913,1387,751
"FAS",1069,1032,1502,322,670,1065,3723,517,947,1646,670,162,2645
"FASLG",73,127,32,22,32,29,24,11,8,55,61,12,49
"FASN",6171,5736,1059,1029,3971,898,1031,1363,4982,5548,7739,6166,1934
"FASTK",1219,754,701,571,600,442,591,800,943,926,1012,1541,848
"FASTKD1",1103,529,598,333,459,337,698,594,748,747,737,649,453
"FASTKD2",1273,899,1146,661,808,506,1317,1185,735,1045,966,1073,1004
"FASTKD3",137,155,190,282,114,183,124,439,171,202,129,285,156
"FASTKD5",485,595,596,250,356,171,357,427,332,470,687,509,362
"FAT1",7933,13172,4655,20509,10915,1550,7774,33148,7618,3891,18662,10495,19099
"FAT1P1",0,2,0,0,2,5,0,0,1,0,0,2,0
"FAT2",33224,21078,13802,25238,29762,6351,10829,38696,14079,30901,26621,13267,8389
"FAT3",64,14,213,139,67,395,989,105,63,37,33,28,1184
"FAT4",791,506,875,552,529,865,1115,864,435,447,302,491,443
"FATE1",0,0,0,1,0,7,8,1,0,0,0,0,12
"FAU",631,771,528,451,475,206,339,725,911,493,1128,983,779
"FAUP3",0,0,0,0,1,1,0,0,0,0,0,0,0
"FAXC",71,65,12,57,667,59,22,49,1307,142,464,598,370
"FAXDC2",174,101,182,121,145,74,385,154,136,141,62,74,189
"FBF1",230,161,120,193,237,138,249,336,111,404,313,274,385
"FBH1",1020,990,1093,816,683,395,919,1241,1079,840,1057,1090,1057
"FBL",654,1160,392,391,823,222,596,632,1524,656,1971,3257,875
"FBLIM1",690,832,302,1890,506,159,130,2961,918,687,1541,584,231
"FBLL1",2,1,0,4,5,13,1,3,5,13,2,0,1
"FBLN1",2624,1925,672,986,1189,905,1271,1444,983,1797,2423,1391,1990
"FBLN2",394,404,391,607,141,216,472,976,264,250,123,754,658
"FBLN5",323,290,256,274,92,117,271,359,208,260,196,184,186
"FBLN7",79,56,174,106,183,96,26,133,133,269,246,75,70
"FBN1",2686,1588,1044,3059,589,261,3608,4908,1389,1813,818,3019,3601
"FBN2",64,257,125,202,45,74,229,286,184,58,81,584,336
"FBN3",24,0,5,4,5,20,38,0,121,3,6,134,2
"FBP1",257,133,39,5,19,14,14,22,44,60,116,248,23
"FBP2",0,1,0,3,1,6,16,0,0,0,0,4,11
"FBP2P1",0,0,0,0,0,0,0,0,0,0,0,0,0
"FBRS",4627,3555,2432,1285,1374,1200,1767,1796,2059,2530,2752,2739,2420
"FBRSL1",1168,1461,1434,1345,839,578,936,2084,2350,1557,1603,4617,1589
"FBXL12",308,471,305,285,235,116,248,463,463,246,360,400,207
"FBXL13",25,27,32,30,21,16,28,16,19,9,9,355,202
"FBXL14",170,191,128,73,67,116,135,68,122,95,112,185,158
"FBXL15",50,61,56,29,45,47,29,29,50,35,48,25,54
"FBXL16",215,111,139,48,110,245,158,72,116,128,44,214,145
"FBXL17",611,599,686,387,362,265,650,584,422,527,444,255,1043
"FBXL18",1542,1197,720,651,1280,466,638,1091,715,930,1221,1174,1074
"FBXL19",1489,1059,357,358,417,209,266,541,625,556,666,987,845
"FBXL19-AS1",548,122,141,86,83,97,191,128,55,241,213,226,463
"FBXL2",51,39,63,283,177,166,147,443,333,74,22,480,267
"FBXL20",1244,2068,2114,2806,846,636,2287,4560,1220,1852,1589,2231,2455
"FBXL22",28,21,11,40,31,16,22,21,21,2,20,70,11
"FBXL3",1073,1111,1415,1075,505,569,1296,2038,1198,888,744,1091,2943
"FBXL4",1228,1112,968,813,720,278,1323,1538,1101,1476,1054,1359,1717
"FBXL5",1609,2538,1349,712,813,606,1673,1256,914,743,1319,827,1776
"FBXL6",436,469,162,158,322,105,179,166,367,342,305,317,322
"FBXL7",209,125,207,251,109,228,150,383,93,154,53,184,702
"FBXL8",440,154,147,224,131,87,300,272,272,269,137,426,94
"FBXO10",85,274,186,57,74,50,194,103,174,159,87,107,145
"FBXO11",3169,3055,2305,2056,2116,708,2196,3391,2911,2290,2651,2926,2556
"FBXO15",23,16,39,17,34,67,81,0,15,28,23,14,46
"FBXO16",24,2,36,2,16,6,6,0,10,4,17,9,7
"FBXO17",467,589,120,459,127,143,357,748,245,258,129,729,356
"FBXO2",82,19,62,194,17,61,54,282,14,16,15,15,33
"FBXO21",722,918,675,642,671,483,829,1027,969,753,993,1743,1187
"FBXO22",1944,1052,1094,2147,1393,301,1693,3899,1980,2299,1363,1330,2697
"FBXO24",18,16,4,15,12,27,27,17,11,13,5,9,17
"FBXO25",968,2052,1205,520,629,692,2058,763,969,1239,921,411,2890
"FBXO27",488,473,48,243,137,179,132,262,218,499,297,1268,191
"FBXO28",1415,1103,1006,1358,982,418,1293,2317,963,1197,1771,882,1220
"FBXO3",1100,3337,1268,604,1020,474,1453,1007,1025,777,1014,1028,1055
"FBXO3-DT",0,0,1,0,1,2,0,0,3,0,0,0,0
"FBXO30",650,832,485,779,534,178,845,1162,928,352,934,744,830
"FBXO31",739,640,713,706,416,202,713,1032,1071,547,557,1295,508
"FBXO32",2809,4236,1766,2853,685,742,1152,4787,2204,1890,2008,425,1537
"FBXO33",251,392,341,202,169,110,297,366,351,298,345,387,447
"FBXO34",1057,1069,1183,634,1219,464,1141,1008,1849,1255,2152,886,1015
"FBXO36",34,92,44,219,51,67,150,347,20,55,58,68,130
"FBXO38",1189,897,1362,672,786,362,848,1077,1320,1182,1058,667,1044
"FBXO39",63,19,23,10,16,30,12,17,13,98,90,22,33
"FBXO4",140,113,154,92,109,138,143,181,93,64,111,94,144
"FBXO40",20,1,1,46,32,62,1,9,18,40,5,4,2
"FBXO41",1135,444,604,197,201,199,404,382,821,880,447,1451,392
"FBXO42",1477,1863,1461,931,595,496,1162,1493,847,1907,1410,1062,1743
"FBXO43",53,124,32,55,57,100,178,33,54,46,59,9,461
"FBXO44",240,281,270,199,72,245,229,290,126,192,274,128,298
"FBXO45",383,1156,345,1066,1678,240,484,2132,770,1075,1038,689,564
"FBXO46",1135,950,632,360,788,221,387,624,1289,744,2168,945,670
"FBXO47",0,0,6,2,1,8,0,4,2,4,5,0,1
"FBXO48",256,440,399,206,107,159,403,324,208,240,283,76,499
"FBXO5",280,507,131,173,259,105,400,224,407,260,473,547,600
"FBXO6",117,127,130,52,28,35,55,113,50,123,73,47,115
"FBXO7",1214,2494,1944,1240,986,509,2017,1937,1271,1833,1747,2241,1840
"FBXO8",207,215,125,220,155,65,122,388,139,180,333,117,314
"FBXO9",947,1069,1150,853,997,547,1244,1280,1860,1177,1160,1197,1669
"FBXW10",15,2,4,8,15,22,17,1,20,9,3,5,13
"FBXW11",1193,1145,1537,993,1261,452,1286,1805,969,713,1569,536,1790
"FBXW11P1",49,11,24,23,13,36,26,40,30,58,13,109,18
"FBXW12",1,0,2,4,20,12,4,0,2,5,6,16,6
"FBXW2",3308,3319,2364,1943,2024,963,3124,3290,2195,3173,2304,4787,3351
"FBXW4",627,628,766,278,287,239,534,410,524,512,638,661,664
"FBXW4P1",163,127,96,138,205,75,136,201,192,107,203,432,290
